sent1,sent2,score,CUI-Cosine,CUI-Text-Cosine,POS-Cosine,NVA-Cosine,Sentence-Cosine,CUI-Jaccard,CUI-Text-Jaccard,POS-Jaccard,NVA-Jaccard,Sentence-Jaccard,Pubmed-Cosine,Wiki-Cosine,Google-Cosine,NVA-Pubmed-Cosine,NVA-Wiki-Cosine,NVA-Google-Cosine,WMD-Pubmed,WMD-Google,NVA-WMD-Pubmed,NVA-WMD-Google,bioBERT,clinicalBERT,dischargeBERT,maskedBERT
Flagyl 500 mg tablet 1 tablet by mouth three times a day.,Senna Plus 8.6-50 mg tablet 1 tablet by mouth two times a day as needed.,1,0.17576098659716316,0.25532661159666215,0.9233827620990075,0.5043653954662675,0.44062455242295984,0.14285714285714285,0.2,0.75,0.5,0.3333333333333333,0.96092314,0.988857598740579,0.9087297,0.95468247,0.982191662968169,0.938679,1.1935864790155735,1.343325923333251,1.2780895596432775,1.280660986720855,0.9697911326110196,0.9662286369509275,0.9698919999854677,0.9471845218387361
"""Client has participated in OT biofeedback, please refer to OT biofeedback note for details.""",Please refer to his note for full details.,1.5,0.0,0.0,0.41261057385090355,0.43144115055357746,0.43144115055357746,0.6666666666666666,0.7777777777777778,0.42857142857142855,0.375,0.4444444444444444,0.83875287,0.9803324006846593,0.6969869,0.7376745,0.9649766745572105,0.5728605,2.093957856199122,2.32308996647358,2.099822956447084,2.551170535488746,0.7554076324028086,0.8043880706743132,0.8568843796724969,0.7501835148090302
acetaminophen [TYLENOL] 500 mg tablet 2 tablets by mouth three times a day.,melatonin 3 mg tablet 1 tablet by mouth every bedtime as needed.,2.5,0.2186743435659525,0.39989366355508504,0.7229970491490607,0.2376794576803853,0.22028144344412687,1.0,1.0,0.5,0.2,0.13333333333333333,0.92012095,0.9904398378428272,0.86254066,0.9108508,0.9879713812461575,0.8642952,2.0054565194125695,2.2342372360480742,1.8890753675630836,2.5033762746975388,0.9271821969931608,0.9505023019520681,0.9412884030109311,0.825531181764222
I have met with the patient and discussed the need for supplemental oxygen.,The plan of care was discussed with the patient who is in agreement.,3,0.0,0.0,0.6961392322732262,0.11966479001393006,0.11966479001393006,0.4,0.5,0.5,0.2222222222222222,0.2222222222222222,0.90329903,0.9945733845918616,0.7682396,0.79823565,0.9829832519141496,0.66944087,2.104703378524476,2.313008132469844,2.104703378524476,2.313008132469844,0.9052836506314648,0.8888877120213474,0.8900381412798442,0.845662038777355
Strattera 40 mg capsule 1 capsule by mouth one time daily.,Arimidex 1 mg tablet 1 tablet by mouth one time daily.,2.5,0.08572708956732172,0.13282904535611906,0.9628322469978887,0.16241001520707726,0.2051108924961058,0.0,0.0,0.6666666666666666,0.3333333333333333,0.5,0.9132729,0.9864018161650061,0.7827991,0.8499333,0.9769228949348933,0.70061076,1.4297692177665842,1.5273874507556309,2.001678906552124,2.1688512598766327,0.94319576614299,0.9598363844178672,0.9580061090695944,0.8797973685486574
The diagnosis and treatment plans were explained and the patient expressed understanding of the content., I explained the diagnosis and treatment plan for the patient who expressed understanding of the content.,4.9,0.9015835895913493,0.8201296337944206,0.9477450166105061,0.7869264999640604,0.7869264999640604,0.4,0.625,0.5,0.7777777777777778,0.7777777777777778,0.9846988,0.9988686516571819,0.95137763,0.98166573,0.9993133682893683,0.9714309,0.1794682193698883,0.2172841122786999,0.1794682193698883,0.2172841122786999,0.9612921873273805,0.9708604591324772,0.9762590065432374,0.9669110671232981
Plan is to continue working towards work conditioning goals of 50 lb occasional weight handling., Plan is to continue working towards work hardening goals of 75 lb occasional weight handling.,4.2,1.0,1.0000000000000002,1.0000000000000002,0.8455450697675013,0.7784646977956317,0.0,0.0,1.0,0.8,0.6666666666666666,0.9893365,0.9983079023824277,0.9404937,0.9842643,0.9977394170201925,0.9332224,0.349393970391752,0.5049257527370454,0.349393970391752,0.5049257527370454,0.9847333199669979,0.9834304064639646,0.9873291694782704,0.980399973000655
""" Patient arrives ambulatory, Gait steady, History obtained from patient, Patient appears, uncomfortable, Patient cooperative, alert, Oriented to person, place and time.""",""" Patient arrives, via stretcher, via Emergency Medical Services, Unsteady gait, Lift to cart, History obtained from patient, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.""",2.9,0.7580086652009536,0.8562493987414359,0.9803755063516675,0.5853597993808576,0.5853597993808576,0.2,0.2222222222222222,0.8,0.5217391304347826,0.5217391304347826,0.9804316,0.9980922960079457,0.9158036,0.9789704,0.9972576516726522,0.92410505,0.9596848706064326,1.2157511609109843,0.9596848706064326,1.2157511609109843,0.9590489480980726,0.9789710979795032,0.9790866495116368,0.9531037742366061
"""I spent 25 minutes with this patient, with over 50% of the time in counseling.""","""Total time spent was 30 minutes, with more than 50% of the time spent on counseling, coordination of care and patient education.""",4,0.0,0.0,0.8706214270099428,0.7720178939052779,0.6678021259488219,0.8,0.6666666666666666,0.6,0.5555555555555556,0.5,0.9630034,0.9889763935563849,0.8648417,0.95969725,0.9901155557380916,0.88539267,1.0573214484928126,1.22984366814355,1.0573214484928126,1.22984366814355,0.9494428756762463,0.9267863768007225,0.9326556466036552,0.9235428932030598
""" Patient has no smoking history, Patient denies alcohol use, drug use, Lives in long term care facility.""",""" Patient currently uses tobacco, Smokes cigarettes, daily, with number per day: 10, Patient denies alcohol use, drug use.""",3.25,0.45252373411272634,0.4250671777244823,0.9711355850885303,0.40787844657152883,0.38675906414916184,1.0,1.0,0.4,0.2777777777777778,0.23809523809523808,0.90711874,0.9937516590797124,0.8100165,0.9063111,0.9922872752016023,0.81983316,1.5585027155344413,1.7714626714730661,1.4973007556721987,1.716172049472445,0.9377739549067812,0.9553644343178845,0.9471279856348881,0.9061954484016724
Lasix 20 mg tablet 2 tablets by mouth one time daily.,duloxetine [CYMBALTA] 60 mg capsule enteric coated 1 capsule by mouth one time daily.,2.5,0.07703658794398066,0.12143844088739335,0.6521432403951349,0.13907677066975424,0.162340707169142,0.7142857142857143,0.8,0.4,0.2,0.25,0.90208393,0.9860633663905949,0.76962954,0.84807765,0.9715240364098253,0.7158481,1.9214275716383689,2.267760335890103,2.4344898416885377,3.0629746479362727,0.9342019221072089,0.9377433156789422,0.9359950665066228,0.8766604490079511
Mental: Alert and oriented to person place time and situation.,"""Feet:Neurological: He is alert and oriented to person, place, and time.""",4.5,0.36595567114033245,0.3641539102558313,0.7673980683305539,0.417610799753953,0.417610799753953,0.0,0.0,0.5,0.5555555555555556,0.5555555555555556,0.945345,0.9928273597975411,0.82577604,0.93264836,0.9917467010973164,0.8185994,0.869451671225211,1.0670963433198737,0.869451671225211,1.0670963433198737,0.9386647348113848,0.9464741471073682,0.9271588982123862,0.9242115257495434
Neuro:  Proximal and distal strength in the upper and lower extremities is grossly intact.,"""The distal circulation, sensation, and motor function is intact.""",2.5,0.0,0.0,0.7823535204360992,0.2973447271861362,0.27480817107756517,0.4,0.375,0.75,0.16666666666666666,0.15384615384615385,0.91438794,0.9781174050785293,0.7373641,0.87791425,0.9701131321138099,0.7159906,2.0593903536339364,2.956436040431328,2.026999198155783,2.8897030549834537,0.9260366967779382,0.9176195877087097,0.9406597401570125,0.8384992989440483
""" Disp : 100 - TAB, Directions : ONE EVERY BEDTIME, Refill : 3 Time(s), Expire Rx on : 1 YR, Route : ORAL""",""" Disp : 20 - TAB, Directions : ONE-TWO Q4-6H PRN Pain, Refill : None, Expire Rx on : None, Route : ORAL""",1.9,0.9280800613254194,0.9574971051050745,0.9496259606816376,0.8110350172737214,0.6826737520092931,0.16666666666666666,0.2,0.8,0.6153846153846154,0.42857142857142855,0.92447954,0.9890055377684438,0.8550671,0.9258139,0.9872089787473086,0.86872417,1.3335784978791907,1.3704233026762722,1.052766559468932,1.2044334854305243,0.9527346586768484,0.9597057577700943,0.9724351184551,0.9292251693760104
I personally spent over half of a total 45 minutes in counseling and discussion with the patient and coordination of care as described above.,I personally spent 45 minutes in counseling and coordination of care.,4,0.0,0.0,0.9088036654185271,0.7015806936341056,0.782960304085947,0.25,0.3333333333333333,0.6,0.5,0.5833333333333334,0.9367712,0.9946540031697599,0.84992456,0.93613464,0.9953988158878496,0.87724674,1.2889042936932673,1.5096042166285464,1.4151776698832517,1.676249952329636,0.9642447217897159,0.9572194758728333,0.9640121101664516,0.9198168107544863
"""Thank you for choosing the Name, D.O.. care team for your health care needs!""","""First of all, let me thank you for allowing us to be part of your ongoing health care.""",3,0.0,0.0,0.5761210938818844,0.406679635343442,0.406679635343442,0.0,0.0,0.42857142857142855,0.25,0.25,0.93059576,0.9850686457200947,0.8404927,0.8821277,0.9764859454239216,0.73856485,1.7995160551723837,1.7850525102471708,1.7995160551723837,1.7850525102471708,0.9106510476586147,0.906937688526838,0.9218790120116601,0.8935572354686006
"""Thank you for choosing the Name, APRN, C.N.P., M.S.. care team for your health care needs!""","""Thank you for choosing the Name, M.D.. care team for your health care needs!""",4,0.0,0.0,0.9295414594437199,0.8837767350037329,0.8837767350037329,0.75,0.8333333333333334,0.8,0.6363636363636364,0.6363636363636364,0.9847986,0.9968015146508542,0.9461804,0.9727302,0.9958703443174413,0.9123938,1.1415282281091144,1.0365345363791612,1.1415282281091144,1.0365345363791612,0.9607688175011438,0.9682937202150005,0.9694186588896185,0.9551393248352033
All the patient's questions were answered to the best of my ability.,The patient was prepped and draped in the usual sterile fashion.,0,0.0,0.0,0.3798272955025467,0.01997394278405164,0.02043007798449924,0.0,0.0,0.5,0.1,0.1,0.79363453,0.9822240293449804,0.5414138,0.6166449,0.9803194964687076,0.4211592,2.7112921884017274,3.1373895656460755,2.7112921884017274,3.1373895656460755,0.8483124846120821,0.7046750510516361,0.8312248709692689,0.7590654962218704
""" Identified Illness as a learning need, Patients primary language is English, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Verbal Instructions, Patient verbalized an understanding of discharge teaching.""",""" Identified Illness as a learning need, No Barriers to learning were identified, No interventions were used to address Barriers to Learning, Teaching methods used included Printed Patient Instructions, Patient verbalized an understanding of discharge teaching.""",3.25,0.8235078429723498,0.7514647606345699,0.9637862863393359,0.9126984387505617,0.9126984387505617,1.0,1.0,0.875,0.7619047619047619,0.7619047619047619,0.9933736,0.9994456388449,0.9790288,0.99121755,0.9992600311247619,0.975423,0.5573614594346356,0.7201628358434676,0.5573614594346356,0.7201628358434676,0.9882579317034008,0.9876508180589358,0.9905439217939414,0.9815585929087031
There is no evidence of purulent drainage or sign of bacterial infection.,There is no evidence of loose associations or perceptual disturbance.,0.5,0.0,0.0,0.9265063063829406,0.17224810897387138,0.17224810897387138,0.0,0.0,0.75,0.1,0.1,0.85381025,0.9908332802043588,0.63016677,0.6847322,0.984235336034541,0.44044214,2.7231235218696317,3.3835491223204266,2.7231235218696317,3.3835491223204266,0.8850823871744076,0.9149166651249232,0.8783178720916138,0.8427532912960447
""" No: new confusion or inability to stay alert and awake; currently feeling like you are going to collapse every time you stand (sit); newly stiff or painful neck; purple or red rash/blotches that stay when pressed by a glass (purpural rash) or pain, pressure or tightness in the chest, jaw or arm""",""" No: new confusion or inability to stay alert and awake; struggling to breathe even while inactive or resting; currently feeling like you are going to collapse every time you stand or sit up; vomit that looks like ground coffee; vomiting blood; black, sticky, tar-like stools; uncontrollable or continuous rectal bleeding or purple or red rash/blotches that stay when pressed by a glass (purpuric rash)""",3,0.4080346345157164,0.3673148205536996,0.9800897614681423,0.4966414589001126,0.5218374709968792,1.0,1.0,1.0,0.3829787234042553,0.38,0.9747914,0.9977617689162545,0.9319682,0.9475818,0.9953358941036301,0.8843197,1.4239933281980046,1.7204312093485745,1.4502518046235677,1.7441940357032635,0.9724017842958208,0.9734195284313889,0.9805245261013901,0.9515121514416696
""" Patient ready to learn, no apparent learning barriers were identified; learning preferences include listening.""",""" Ready to learn, no apparent learning barriers were identified; learning preferences included listening.""",4.9,1.0,1.0,0.8669944452196977,0.9035437680686769,0.9035437680686769,0.0,0.0,0.875,0.7272727272727273,0.7272727272727273,0.9918744,0.9991757413215274,0.97831535,0.9900383,0.9990418593617192,0.97629297,0.47747445896699614,0.48874640352213056,0.47747445896699614,0.48874640352213056,0.9727064442173259,0.9910196730927817,0.9757441577734441,0.9873758881999134
No: two or more documented episodes of sinus infection in the last 12 months or antibiotics taken for sinus infection in the last 4 weeks,""" No: eye pain, not just irritation; vision changes; headache that's more severe than usual; antibiotics taken for sinus infection in the last 4 weeks; currently on antibiotics, including Minocycline or Doxycycline or two or more documented episodes of sinus infection in the last 12 months""",3,0.6025805558998156,0.5891867560483591,0.869561689590779,0.7749030385788939,0.7580799222766911,0.0,0.0,0.7142857142857143,0.42105263157894735,0.4782608695652174,0.9687665,0.9972596238831929,0.94140375,0.93898755,0.9959343822002814,0.92396945,1.4767402579133786,1.7087353567202133,1.5231876808382234,1.8560842733921232,0.9658814955086312,0.9657545303768139,0.9709434465016927,0.901521005556977
